Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Discount_Dependency,Discount_Risk_Profile,eCLV,Engagement_Score
3114,46,0,Shirt,Clothing,93,Nebraska,L,Green,Summer,2.6,0,Express,0,0,2,Debit Card,1,0,Full Price Shopper,186,2
3115,21,0,Handbag,Accessories,56,Arkansas,M,Olive,Spring,4.7,0,Store Pickup,0,0,45,Venmo,2,0,Full Price Shopper,168,7
3116,26,0,Scarf,Accessories,53,South Dakota,M,Charcoal,Fall,4.1,0,Free Shipping,0,0,9,Bank Transfer,2,0,Full Price Shopper,159,4
3117,50,0,Coat,Outerwear,66,Montana,L,Gray,Spring,3.7,0,Store Pickup,0,0,1,Venmo,1,0,Full Price Shopper,132,2
3118,43,0,Hoodie,Clothing,50,Florida,M,Olive,Fall,3.0,0,Free Shipping,0,0,4,PayPal,2,0,Full Price Shopper,150,2
3119,61,0,Shorts,Clothing,97,Virginia,L,Blue,Summer,4.7,0,Standard,0,0,31,Debit Card,4,0,Full Price Shopper,485,5
3120,63,0,Sandals,Footwear,79,Louisiana,XL,Silver,Winter,4.7,0,2-Day Shipping,0,0,21,Credit Card,4,0,Full Price Shopper,395,5
3121,46,0,Shirt,Clothing,76,Louisiana,M,Magenta,Fall,4.0,0,Store Pickup,0,0,32,Debit Card,2,0,Full Price Shopper,228,7
3122,63,0,Hoodie,Clothing,38,Louisiana,L,Black,Fall,2.6,0,Standard,0,0,16,Venmo,1,0,Full Price Shopper,76,5
3123,23,0,Socks,Clothing,45,Georgia,M,Pink,Fall,3.0,0,Express,0,0,34,Credit Card,2,0,Full Price Shopper,135,5
3124,57,0,Handbag,Accessories,77,Iowa,XL,Red,Fall,3.3,0,Next Day Air,0,0,40,Venmo,2,0,Full Price Shopper,231,5
3125,57,0,Jewelry,Accessories,51,California,M,Peach,Summer,3.4,0,Standard,0,0,4,Cash,4,0,Full Price Shopper,255,0
3126,33,0,Coat,Outerwear,26,Oregon,L,Lavender,Spring,4.0,0,Standard,0,0,3,Cash,4,0,Full Price Shopper,130,2
3127,57,0,Sunglasses,Accessories,76,Maine,L,Lavender,Winter,2.6,0,Store Pickup,0,0,28,Bank Transfer,2,0,Full Price Shopper,228,5
3128,55,0,Gloves,Accessories,94,Louisiana,M,Beige,Winter,3.4,0,Free Shipping,0,0,43,Credit Card,4,0,Full Price Shopper,470,3
3129,65,0,Jacket,Outerwear,32,Arkansas,S,Indigo,Fall,4.4,0,Standard,0,0,20,Cash,5,0,Full Price Shopper,192,5
3130,60,0,Sandals,Footwear,20,Maryland,S,Cyan,Summer,4.7,0,Express,0,0,40,Venmo,4,0,Full Price Shopper,100,5
3131,52,0,Pants,Clothing,20,Vermont,M,Yellow,Summer,4.5,0,Store Pickup,0,0,34,Venmo,4,0,Full Price Shopper,100,5
3132,34,0,Jacket,Outerwear,59,North Dakota,M,Peach,Fall,2.9,0,Store Pickup,0,0,11,Bank Transfer,4,0,Full Price Shopper,295,0
3133,33,0,Sweater,Clothing,97,Michigan,M,Yellow,Summer,4.2,0,Express,0,0,26,Cash,4,0,Full Price Shopper,485,5
3134,58,0,T-shirt,Clothing,68,Arkansas,M,Orange,Spring,4.1,0,Next Day Air,0,0,29,Cash,2,0,Full Price Shopper,204,7
3135,35,0,Boots,Footwear,66,Kentucky,L,Gray,Spring,4.4,0,Store Pickup,0,0,47,Bank Transfer,1,0,Full Price Shopper,132,7
3136,68,0,Shoes,Footwear,85,Indiana,L,Yellow,Spring,4.7,0,Free Shipping,0,0,48,Venmo,2,0,Full Price Shopper,255,7
3137,58,0,Skirt,Clothing,32,Minnesota,M,Gray,Fall,3.1,0,Next Day Air,0,0,29,Cash,2,0,Full Price Shopper,96,5
3138,34,0,Coat,Outerwear,44,Louisiana,M,Turquoise,Spring,2.7,0,2-Day Shipping,0,0,14,Bank Transfer,3,0,Full Price Shopper,176,0
3139,47,0,Blouse,Clothing,95,Kentucky,L,Gray,Fall,4.6,0,Next Day Air,0,0,40,Cash,4,0,Full Price Shopper,475,5
3140,35,0,Sunglasses,Accessories,85,Georgia,M,Olive,Winter,4.4,0,Next Day Air,0,0,4,Venmo,1,0,Full Price Shopper,170,4
3141,34,0,Gloves,Accessories,44,Alaska,XL,Peach,Summer,4.6,0,Free Shipping,0,0,37,Bank Transfer,1,0,Full Price Shopper,88,7
3142,36,0,Sunglasses,Accessories,30,Mississippi,S,Peach,Winter,4.9,0,Express,0,0,47,Credit Card,2,0,Full Price Shopper,90,7
3143,23,0,Sneakers,Footwear,21,Kansas,L,Magenta,Winter,4.0,0,2-Day Shipping,0,0,1,Venmo,4,0,Full Price Shopper,105,2
3144,68,0,Hoodie,Clothing,22,Arizona,M,Purple,Summer,2.9,0,Store Pickup,0,0,26,Cash,4,0,Full Price Shopper,110,3
3145,23,0,Boots,Footwear,70,Maine,L,Beige,Spring,2.6,0,Free Shipping,0,0,12,Debit Card,4,0,Full Price Shopper,350,0
3146,57,0,Handbag,Accessories,29,Texas,XL,Purple,Spring,4.6,0,Standard,0,0,16,PayPal,2,0,Full Price Shopper,87,7
3147,21,0,Shirt,Clothing,83,Virginia,S,Yellow,Winter,4.9,0,Free Shipping,0,0,19,PayPal,5,0,Full Price Shopper,498,5
3148,45,0,Sweater,Clothing,99,North Dakota,M,Pink,Winter,4.3,0,Express,0,0,21,Credit Card,1,0,Full Price Shopper,198,7
3149,37,0,Shorts,Clothing,35,West Virginia,L,Purple,Fall,4.3,0,Free Shipping,0,0,15,Venmo,1,0,Full Price Shopper,70,4
3150,18,0,Belt,Accessories,40,North Carolina,M,Lavender,Winter,4.6,0,Free Shipping,0,0,9,Venmo,5,0,Full Price Shopper,240,2
3151,55,0,Blouse,Clothing,25,Georgia,M,Peach,Spring,2.6,0,Express,0,0,7,Bank Transfer,2,0,Full Price Shopper,75,2
3152,52,0,T-shirt,Clothing,64,New Mexico,L,Orange,Fall,3.1,0,2-Day Shipping,0,0,47,Bank Transfer,4,0,Full Price Shopper,320,3
3153,49,0,Belt,Accessories,90,North Carolina,M,Red,Fall,3.1,0,Store Pickup,0,0,17,PayPal,3,0,Full Price Shopper,360,3
3154,56,0,Socks,Clothing,88,Alabama,L,Red,Fall,3.1,0,Next Day Air,0,0,46,Venmo,2,0,Full Price Shopper,264,5
3155,27,0,Belt,Accessories,55,Connecticut,M,Gold,Winter,4.4,0,Standard,0,0,32,Cash,4,0,Full Price Shopper,275,5
3156,22,0,Handbag,Accessories,90,Montana,M,Brown,Fall,4.3,0,Free Shipping,0,0,34,Cash,5,0,Full Price Shopper,540,5
3157,18,0,Shirt,Clothing,50,Montana,M,Black,Winter,3.1,0,2-Day Shipping,0,0,18,Cash,3,0,Full Price Shopper,200,3
3158,21,0,Belt,Accessories,34,Maine,L,Red,Fall,3.1,0,Store Pickup,0,0,5,Debit Card,2,0,Full Price Shopper,102,2
3159,30,0,Jewelry,Accessories,77,Mississippi,M,Gray,Winter,4.9,0,2-Day Shipping,0,0,44,Credit Card,3,0,Full Price Shopper,308,5
3160,62,0,Hat,Accessories,89,Louisiana,L,Pink,Winter,2.9,0,Store Pickup,0,0,4,Bank Transfer,4,0,Full Price Shopper,445,0
3161,28,0,Backpack,Accessories,87,Nebraska,XL,Turquoise,Fall,3.8,0,Next Day Air,0,0,37,Cash,2,0,Full Price Shopper,261,5
3162,66,0,Dress,Clothing,77,Massachusetts,S,Charcoal,Winter,4.2,0,2-Day Shipping,0,0,43,Cash,3,0,Full Price Shopper,308,5
3163,66,0,Shoes,Footwear,85,Wisconsin,L,Blue,Winter,3.9,0,Standard,0,0,28,Bank Transfer,4,0,Full Price Shopper,425,3
3164,49,0,Pants,Clothing,66,Nebraska,XL,Turquoise,Summer,2.8,0,Express,0,0,36,Cash,3,0,Full Price Shopper,264,3
3165,40,0,Dress,Clothing,32,Arizona,L,Silver,Winter,2.6,0,Standard,0,0,16,Credit Card,5,0,Full Price Shopper,192,3
3166,49,0,Jacket,Outerwear,92,Hawaii,M,Lavender,Spring,3.0,0,Store Pickup,0,0,38,Bank Transfer,4,0,Full Price Shopper,460,3
3167,19,0,Shirt,Clothing,80,Georgia,M,Gold,Winter,2.7,0,Next Day Air,0,0,37,Bank Transfer,2,0,Full Price Shopper,240,5
3168,24,0,Dress,Clothing,78,Oregon,M,Blue,Fall,2.8,0,2-Day Shipping,0,0,9,Cash,2,0,Full Price Shopper,234,2
3169,31,0,Jeans,Clothing,24,Montana,M,Orange,Spring,2.9,0,2-Day Shipping,0,0,14,PayPal,2,0,Full Price Shopper,72,2
3170,35,0,T-shirt,Clothing,59,Georgia,M,White,Fall,3.8,0,Free Shipping,0,0,3,Venmo,1,0,Full Price Shopper,118,2
3171,65,0,Sunglasses,Accessories,41,Rhode Island,XL,Charcoal,Spring,4.4,0,Express,0,0,10,Credit Card,2,0,Full Price Shopper,123,4
3172,68,0,Jewelry,Accessories,26,Tennessee,M,Maroon,Spring,3.1,0,Express,0,0,26,Bank Transfer,2,0,Full Price Shopper,78,5
3173,57,0,Socks,Clothing,52,Missouri,M,Olive,Fall,3.7,0,Standard,0,0,30,Debit Card,2,0,Full Price Shopper,156,5
3174,69,0,Skirt,Clothing,46,Washington,L,Teal,Summer,4.9,0,Next Day Air,0,0,32,PayPal,2,0,Full Price Shopper,138,7
3175,45,0,Pants,Clothing,52,Oklahoma,L,Orange,Winter,3.8,0,Store Pickup,0,0,35,PayPal,3,0,Full Price Shopper,208,3
3176,35,0,Socks,Clothing,42,Connecticut,M,Maroon,Fall,3.4,0,Store Pickup,0,0,26,Debit Card,4,0,Full Price Shopper,210,3
3177,36,0,Sandals,Footwear,37,Arkansas,XL,Turquoise,Spring,4.6,0,2-Day Shipping,0,0,39,Credit Card,3,0,Full Price Shopper,148,5
3178,55,0,Belt,Accessories,52,Missouri,L,Beige,Fall,3.2,0,Standard,0,0,31,Credit Card,3,0,Full Price Shopper,208,3
3179,66,0,Sandals,Footwear,34,Washington,L,Beige,Spring,2.7,0,Free Shipping,0,0,28,Credit Card,5,0,Full Price Shopper,204,3
3180,57,0,Shorts,Clothing,88,Idaho,M,Olive,Spring,4.3,0,Free Shipping,0,0,12,Debit Card,2,0,Full Price Shopper,264,4
3181,18,0,Handbag,Accessories,88,Montana,L,Turquoise,Fall,3.8,0,Standard,0,0,46,PayPal,1,0,Full Price Shopper,176,5
3182,31,0,Jacket,Outerwear,51,Montana,M,Charcoal,Summer,4.4,0,Free Shipping,0,0,27,PayPal,4,0,Full Price Shopper,255,5
3183,50,0,Sunglasses,Accessories,97,Georgia,L,Green,Fall,3.6,0,Free Shipping,0,0,4,Credit Card,5,0,Full Price Shopper,582,0
3184,50,0,Sneakers,Footwear,56,Mississippi,M,Green,Winter,3.5,0,Standard,0,0,14,Cash,4,0,Full Price Shopper,280,0
3185,61,0,Sweater,Clothing,53,Hawaii,L,Green,Spring,4.2,0,2-Day Shipping,0,0,30,Venmo,4,0,Full Price Shopper,265,5
3186,52,0,Skirt,Clothing,71,Ohio,L,Gold,Fall,4.7,0,Express,0,0,6,PayPal,5,0,Full Price Shopper,426,2
3187,38,0,Jewelry,Accessories,93,Virginia,S,Cyan,Winter,4.8,0,Store Pickup,0,0,43,Venmo,5,0,Full Price Shopper,558,5
3188,67,0,Blouse,Clothing,72,Texas,L,Indigo,Winter,3.2,0,Free Shipping,0,0,28,Debit Card,1,0,Full Price Shopper,144,5
3189,42,0,Blouse,Clothing,59,Vermont,M,Lavender,Winter,3.5,0,Standard,0,0,39,Bank Transfer,3,0,Full Price Shopper,236,3
3190,25,0,Boots,Footwear,87,Kansas,M,Beige,Summer,4.2,0,Store Pickup,0,0,30,PayPal,2,0,Full Price Shopper,261,7
3191,41,0,Jeans,Clothing,78,California,S,Purple,Fall,3.4,0,Free Shipping,0,0,5,Credit Card,2,0,Full Price Shopper,234,2
3192,62,0,Hoodie,Clothing,68,Mississippi,XL,Maroon,Winter,4.7,0,Store Pickup,0,0,42,Credit Card,4,0,Full Price Shopper,340,5
3193,19,0,Sweater,Clothing,76,Iowa,S,Maroon,Fall,3.0,0,Free Shipping,0,0,20,Cash,2,0,Full Price Shopper,228,5
3194,63,0,Gloves,Accessories,99,Virginia,L,Teal,Winter,4.0,0,Express,0,0,35,Credit Card,2,0,Full Price Shopper,297,7
3195,43,0,Sneakers,Footwear,52,Maryland,L,Gold,Summer,4.6,0,Standard,0,0,10,Credit Card,2,0,Full Price Shopper,156,4
3196,68,0,Sunglasses,Accessories,58,Missouri,S,Red,Spring,4.9,0,Next Day Air,0,0,36,Credit Card,4,0,Full Price Shopper,290,5
3197,24,0,Belt,Accessories,59,Wisconsin,L,Maroon,Winter,2.8,0,Express,0,0,21,Debit Card,2,0,Full Price Shopper,177,5
3198,27,0,Sweater,Clothing,71,Maine,M,Teal,Spring,3.2,0,Free Shipping,0,0,29,Credit Card,4,0,Full Price Shopper,355,3
3199,61,0,Gloves,Accessories,94,Pennsylvania,L,Peach,Winter,2.8,0,Free Shipping,0,0,39,Debit Card,1,0,Full Price Shopper,188,5
3200,59,0,Handbag,Accessories,40,Maine,XL,Pink,Winter,4.2,0,Express,0,0,16,PayPal,3,0,Full Price Shopper,160,5
3201,67,0,Socks,Clothing,24,Missouri,L,Black,Spring,4.8,0,Free Shipping,0,0,32,Credit Card,3,0,Full Price Shopper,96,5
3202,46,0,Pants,Clothing,38,Vermont,S,Indigo,Fall,2.8,0,2-Day Shipping,0,0,34,Cash,3,0,Full Price Shopper,152,3
3203,65,0,Scarf,Accessories,37,Wisconsin,L,Green,Fall,4.5,0,Standard,0,0,38,Venmo,5,0,Full Price Shopper,222,5
3204,63,0,Coat,Outerwear,29,New Jersey,L,Teal,Spring,4.1,0,Express,0,0,14,Venmo,5,0,Full Price Shopper,174,2
3205,57,0,Jacket,Outerwear,92,New Mexico,XL,Lavender,Fall,4.3,0,Free Shipping,0,0,23,Debit Card,2,0,Full Price Shopper,276,7
3206,40,0,Hoodie,Clothing,24,Colorado,XL,Magenta,Fall,4.4,0,2-Day Shipping,0,0,50,Bank Transfer,4,0,Full Price Shopper,120,5
3207,36,0,Boots,Footwear,52,California,M,Brown,Winter,3.0,0,Free Shipping,0,0,49,PayPal,3,0,Full Price Shopper,208,3
3208,67,0,Socks,Clothing,29,Arizona,XL,Beige,Summer,2.7,0,Next Day Air,0,0,14,PayPal,5,0,Full Price Shopper,174,0
3209,61,0,Jewelry,Accessories,30,Indiana,L,Indigo,Winter,3.3,0,2-Day Shipping,0,0,42,PayPal,1,0,Full Price Shopper,60,5
3210,64,0,Shoes,Footwear,31,Arkansas,L,Peach,Fall,4.3,0,Standard,0,0,39,Debit Card,5,0,Full Price Shopper,186,5
3211,30,0,Socks,Clothing,67,Nevada,M,Magenta,Summer,2.9,0,Express,0,0,43,Venmo,2,0,Full Price Shopper,201,5
3212,53,0,Pants,Clothing,65,Rhode Island,L,Turquoise,Winter,4.9,0,Standard,0,0,12,Cash,3,0,Full Price Shopper,260,2
3213,27,0,Sneakers,Footwear,22,Wyoming,M,Indigo,Winter,3.6,0,2-Day Shipping,0,0,21,Debit Card,1,0,Full Price Shopper,44,5
3214,27,0,Sunglasses,Accessories,56,Texas,M,Brown,Winter,3.3,0,Standard,0,0,33,Credit Card,3,0,Full Price Shopper,224,3
3215,53,0,Skirt,Clothing,78,Washington,M,Yellow,Spring,3.1,0,Free Shipping,0,0,6,Debit Card,5,0,Full Price Shopper,468,0
3216,34,0,Coat,Outerwear,90,Rhode Island,M,Magenta,Summer,2.7,0,Free Shipping,0,0,10,PayPal,4,0,Full Price Shopper,450,0
3217,39,0,Hoodie,Clothing,85,Illinois,S,Olive,Winter,3.4,0,Next Day Air,0,0,18,Cash,1,0,Full Price Shopper,170,5
3218,44,0,Sunglasses,Accessories,58,Oregon,M,Silver,Fall,3.4,0,Express,0,0,46,Venmo,1,0,Full Price Shopper,116,5
3219,37,0,Skirt,Clothing,34,Florida,M,Teal,Fall,3.9,0,Express,0,0,49,PayPal,3,0,Full Price Shopper,136,3
3220,57,0,Coat,Outerwear,40,Kansas,L,White,Summer,3.5,0,2-Day Shipping,0,0,39,Credit Card,1,0,Full Price Shopper,80,5
3221,38,0,Handbag,Accessories,29,North Dakota,M,Blue,Fall,4.1,0,Free Shipping,0,0,16,Cash,3,0,Full Price Shopper,116,5
3222,21,0,T-shirt,Clothing,76,New Hampshire,M,Yellow,Winter,3.2,0,Standard,0,0,28,Cash,5,0,Full Price Shopper,456,3
3223,45,0,Sunglasses,Accessories,84,Texas,S,Maroon,Fall,4.6,0,Store Pickup,0,0,22,PayPal,4,0,Full Price Shopper,420,5
3224,68,0,Shirt,Clothing,65,Montana,S,Gray,Spring,3.9,0,Standard,0,0,36,Venmo,2,0,Full Price Shopper,195,5
3225,37,0,Hoodie,Clothing,80,Delaware,L,Indigo,Winter,2.7,0,Free Shipping,0,0,18,PayPal,3,0,Full Price Shopper,320,3
3226,53,0,Blouse,Clothing,98,New Hampshire,M,Pink,Fall,3.0,0,Store Pickup,0,0,31,Credit Card,1,0,Full Price Shopper,196,5
3227,57,0,Sneakers,Footwear,71,Minnesota,XL,Beige,Spring,3.3,0,Next Day Air,0,0,38,Bank Transfer,2,0,Full Price Shopper,213,5
3228,28,0,Scarf,Accessories,69,Alaska,XL,White,Fall,2.7,0,Free Shipping,0,0,42,Debit Card,4,0,Full Price Shopper,345,3
3229,37,0,Jewelry,Accessories,95,Connecticut,M,Yellow,Spring,4.6,0,2-Day Shipping,0,0,27,PayPal,5,0,Full Price Shopper,570,5
3230,54,0,Pants,Clothing,67,Connecticut,M,Teal,Fall,2.7,0,Express,0,0,24,Cash,3,0,Full Price Shopper,268,3
3231,49,0,Sneakers,Footwear,49,Kansas,M,Olive,Summer,2.5,0,Next Day Air,0,0,38,Debit Card,5,0,Full Price Shopper,294,3
3232,62,0,Shoes,Footwear,97,Nevada,M,Maroon,Winter,4.4,0,Free Shipping,0,0,9,Credit Card,5,0,Full Price Shopper,582,2
3233,45,0,T-shirt,Clothing,34,Massachusetts,M,White,Spring,4.0,0,Next Day Air,0,0,19,Bank Transfer,3,0,Full Price Shopper,136,5
3234,45,0,Belt,Accessories,74,Indiana,M,Lavender,Fall,3.8,0,Express,0,0,11,Debit Card,2,0,Full Price Shopper,222,2
3235,49,0,Jewelry,Accessories,96,Washington,M,Black,Winter,2.5,0,2-Day Shipping,0,0,16,Debit Card,4,0,Full Price Shopper,480,3
3236,27,0,Belt,Accessories,68,Kansas,M,Green,Summer,4.0,0,Free Shipping,0,0,18,Venmo,3,0,Full Price Shopper,272,5
3237,63,0,Belt,Accessories,84,South Carolina,L,Olive,Fall,4.1,0,Next Day Air,0,0,8,Cash,3,0,Full Price Shopper,336,2
3238,61,0,T-shirt,Clothing,57,Vermont,M,Gray,Summer,2.8,0,Express,0,0,4,Cash,1,0,Full Price Shopper,114,2
3239,25,0,Sneakers,Footwear,84,Wyoming,XL,Teal,Fall,3.4,0,2-Day Shipping,0,0,37,Cash,4,0,Full Price Shopper,420,3
3240,33,0,Sunglasses,Accessories,32,Colorado,M,Charcoal,Fall,2.7,0,2-Day Shipping,0,0,30,Cash,3,0,Full Price Shopper,128,3
3241,56,0,Sandals,Footwear,37,West Virginia,M,Violet,Fall,3.8,0,2-Day Shipping,0,0,37,Bank Transfer,3,0,Full Price Shopper,148,3
3242,50,0,Handbag,Accessories,58,Connecticut,M,Lavender,Summer,4.4,0,Store Pickup,0,0,30,PayPal,4,0,Full Price Shopper,290,5
3243,45,0,Socks,Clothing,74,Oregon,S,Beige,Fall,2.8,0,Express,0,0,17,Venmo,1,0,Full Price Shopper,148,5
3244,45,0,Hoodie,Clothing,99,Idaho,L,Black,Summer,5.0,0,Store Pickup,0,0,11,Bank Transfer,4,0,Full Price Shopper,495,2
3245,65,0,Sweater,Clothing,81,Arkansas,M,Black,Fall,4.7,0,Express,0,0,42,Credit Card,5,0,Full Price Shopper,486,5
3246,63,0,Pants,Clothing,76,Kansas,M,Purple,Fall,3.2,0,Next Day Air,0,0,20,Cash,1,0,Full Price Shopper,152,5
3247,70,0,Sneakers,Footwear,98,Michigan,M,Magenta,Summer,2.9,0,Store Pickup,0,0,37,Cash,3,0,Full Price Shopper,392,3
3248,53,0,Gloves,Accessories,91,Arkansas,M,Teal,Summer,3.7,0,Express,0,0,12,PayPal,2,0,Full Price Shopper,273,2
3249,22,0,T-shirt,Clothing,79,Pennsylvania,S,Teal,Summer,4.2,0,Free Shipping,0,0,41,Bank Transfer,4,0,Full Price Shopper,395,5
3250,26,0,Backpack,Accessories,83,Virginia,M,Pink,Summer,3.4,0,Express,0,0,32,Credit Card,4,0,Full Price Shopper,415,3
3251,23,0,Coat,Outerwear,90,Minnesota,M,Teal,Spring,2.9,0,2-Day Shipping,0,0,15,Venmo,1,0,Full Price Shopper,180,2
3252,25,0,Coat,Outerwear,20,Nevada,M,Gold,Winter,3.7,0,Standard,0,0,39,Venmo,4,0,Full Price Shopper,100,3
3253,69,0,Sandals,Footwear,21,Montana,L,Brown,Spring,2.7,0,Store Pickup,0,0,48,Credit Card,2,0,Full Price Shopper,63,5
3254,36,0,Backpack,Accessories,60,Nebraska,M,Brown,Fall,3.2,0,2-Day Shipping,0,0,8,Venmo,2,0,Full Price Shopper,180,2
3255,21,0,Sweater,Clothing,31,Indiana,S,Magenta,Winter,4.9,0,Store Pickup,0,0,11,Bank Transfer,4,0,Full Price Shopper,155,2
3256,57,0,Shorts,Clothing,40,New Jersey,M,Black,Fall,2.8,0,Next Day Air,0,0,36,Bank Transfer,3,0,Full Price Shopper,160,3
3257,60,0,Sunglasses,Accessories,26,Wisconsin,L,Teal,Winter,4.7,0,Free Shipping,0,0,50,Venmo,4,0,Full Price Shopper,130,5
3258,44,0,Shirt,Clothing,98,Minnesota,M,Brown,Fall,3.3,0,Express,0,0,39,Venmo,4,0,Full Price Shopper,490,3
3259,31,0,Shoes,Footwear,51,New Jersey,M,Magenta,Spring,4.3,0,Express,0,0,11,Credit Card,2,0,Full Price Shopper,153,4
3260,57,0,Hat,Accessories,95,Oklahoma,XL,Indigo,Fall,3.7,0,2-Day Shipping,0,0,5,Debit Card,4,0,Full Price Shopper,475,0
3261,39,0,Scarf,Accessories,36,Wisconsin,M,Violet,Summer,4.5,0,2-Day Shipping,0,0,7,Credit Card,5,0,Full Price Shopper,216,2
3262,48,0,Belt,Accessories,52,Rhode Island,L,Cyan,Winter,3.4,0,Store Pickup,0,0,50,Debit Card,1,0,Full Price Shopper,104,5
3263,42,0,T-shirt,Clothing,35,Indiana,M,Violet,Spring,2.7,0,Standard,0,0,21,Cash,4,0,Full Price Shopper,175,3
3264,56,0,Shorts,Clothing,68,Vermont,S,Black,Fall,4.4,0,Express,0,0,31,Debit Card,2,0,Full Price Shopper,204,7
3265,28,0,Pants,Clothing,50,Maine,S,Charcoal,Winter,4.0,0,Express,0,0,39,Cash,2,0,Full Price Shopper,150,7
3266,40,0,Sunglasses,Accessories,100,Alabama,M,White,Winter,3.2,0,Express,0,0,28,Credit Card,2,0,Full Price Shopper,300,5
3267,49,0,Coat,Outerwear,74,Alabama,S,Gray,Winter,4.2,0,Next Day Air,0,0,33,Bank Transfer,1,0,Full Price Shopper,148,7
3268,37,0,Hoodie,Clothing,45,Idaho,L,Pink,Winter,3.0,0,Store Pickup,0,0,42,Credit Card,4,0,Full Price Shopper,225,3
3269,22,0,Dress,Clothing,97,Arkansas,M,Cyan,Fall,2.8,0,Free Shipping,0,0,5,Bank Transfer,4,0,Full Price Shopper,485,0
3270,27,0,Blouse,Clothing,60,Ohio,M,Blue,Winter,4.9,0,Express,0,0,25,Cash,3,0,Full Price Shopper,240,5
3271,59,0,Socks,Clothing,25,Illinois,M,Indigo,Winter,4.7,0,Express,0,0,48,PayPal,5,0,Full Price Shopper,150,5
3272,35,0,Socks,Clothing,55,Nevada,XL,Magenta,Spring,4.4,0,Standard,0,0,30,Credit Card,1,0,Full Price Shopper,110,7
3273,58,0,Shoes,Footwear,99,Texas,M,Lavender,Winter,3.1,0,Next Day Air,0,0,34,PayPal,4,0,Full Price Shopper,495,3
3274,58,0,Belt,Accessories,45,Nevada,S,Orange,Summer,2.6,0,Free Shipping,0,0,34,PayPal,4,0,Full Price Shopper,225,3
3275,46,0,Sweater,Clothing,20,Oklahoma,M,Cyan,Spring,3.9,0,Store Pickup,0,0,14,Cash,2,0,Full Price Shopper,60,2
3276,43,0,Pants,Clothing,88,Alabama,XL,Green,Summer,2.6,0,2-Day Shipping,0,0,2,Debit Card,1,0,Full Price Shopper,176,2
3277,39,0,Scarf,Accessories,99,South Dakota,M,White,Summer,4.0,0,Store Pickup,0,0,41,PayPal,4,0,Full Price Shopper,495,5
3278,59,0,Skirt,Clothing,86,Texas,M,Blue,Spring,4.9,0,Store Pickup,0,0,3,Credit Card,3,0,Full Price Shopper,344,2
3279,59,0,Dress,Clothing,70,Montana,M,Black,Summer,3.3,0,2-Day Shipping,0,0,18,Bank Transfer,1,0,Full Price Shopper,140,5
3280,59,0,Hat,Accessories,50,Wyoming,S,Red,Fall,3.0,0,Express,0,0,1,Debit Card,2,0,Full Price Shopper,150,2
3281,45,0,Handbag,Accessories,57,New York,L,Red,Winter,2.7,0,Next Day Air,0,0,5,PayPal,3,0,Full Price Shopper,228,0
3282,27,0,Pants,Clothing,69,Oregon,L,Gold,Winter,3.1,0,Free Shipping,0,0,41,Bank Transfer,5,0,Full Price Shopper,414,3
3283,24,0,T-shirt,Clothing,94,California,M,Red,Fall,4.8,0,Next Day Air,0,0,5,Credit Card,3,0,Full Price Shopper,376,2
3284,47,0,Jacket,Outerwear,24,North Carolina,L,Purple,Spring,2.9,0,Express,0,0,10,Debit Card,4,0,Full Price Shopper,120,0
3285,70,0,Scarf,Accessories,79,Kentucky,L,White,Spring,4.5,0,2-Day Shipping,0,0,20,Venmo,5,0,Full Price Shopper,474,5
3286,58,0,Hat,Accessories,31,Hawaii,XL,Magenta,Fall,4.6,0,Free Shipping,0,0,11,Cash,1,0,Full Price Shopper,62,4
3287,45,0,Jacket,Outerwear,67,Illinois,L,Pink,Winter,5.0,0,Express,0,0,4,Venmo,2,0,Full Price Shopper,201,4
3288,24,0,Skirt,Clothing,63,West Virginia,L,Black,Spring,4.3,0,2-Day Shipping,0,0,38,Credit Card,1,0,Full Price Shopper,126,7
3289,67,0,Handbag,Accessories,61,South Carolina,XL,White,Spring,4.9,0,Next Day Air,0,0,19,Credit Card,2,0,Full Price Shopper,183,7
3290,31,0,Backpack,Accessories,50,Montana,M,Maroon,Summer,4.0,0,2-Day Shipping,0,0,16,Venmo,4,0,Full Price Shopper,250,5
3291,52,0,Coat,Outerwear,82,North Dakota,L,Black,Spring,3.1,0,Free Shipping,0,0,2,PayPal,3,0,Full Price Shopper,328,0
3292,29,0,Belt,Accessories,51,New Mexico,L,Olive,Fall,2.6,0,2-Day Shipping,0,0,11,Cash,3,0,Full Price Shopper,204,0
3293,62,0,Handbag,Accessories,23,Missouri,L,Gray,Spring,4.9,0,Standard,0,0,18,Bank Transfer,2,0,Full Price Shopper,69,7
3294,19,0,Coat,Outerwear,91,West Virginia,M,Gold,Spring,3.5,0,2-Day Shipping,0,0,47,Credit Card,2,0,Full Price Shopper,273,5
3295,62,0,Sweater,Clothing,60,South Carolina,S,Magenta,Spring,4.5,0,Store Pickup,0,0,15,Bank Transfer,2,0,Full Price Shopper,180,4
3296,70,0,Blouse,Clothing,34,West Virginia,S,Lavender,Summer,2.8,0,Next Day Air,0,0,15,Cash,1,0,Full Price Shopper,68,2
